County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Travis,453,0372A,4530372A,8990,954,399,4.0,0
Travis,453,0372B,4530372B,8991,89,41,9.8,0
Travis,453,0380,4530380,8996,5754,3733,5.5,2005
Travis,453,0381A,4530381A,8997,4628,2452,11.8,527
Travis,453,0381B,4530381B,8998,0,0,0.0,0
Travis,453,0381C,4530381C,8999,144,94,4.3,50
Travis,453,0381D,4530381D,9000,71,45,13.3,24
Travis,453,0382,4530382,9001,5119,3677,10.0,1566
Travis,453,0383,4530383,9002,4834,3667,5.5,1887
Travis,453,0384,4530384,9003,5701,4061,5.5,1930
Travis,453,0385A,4530385A,9004,4385,3253,4.1,1681
Travis,453,0385B,4530385B,9005,47,36,8.3,18
Travis,453,0386A,4530386A,9006,4163,2080,3.3,970
Travis,453,0386B,4530386B,9007,5,1,100.0,0
Travis,453,0386C,4530386C,9008,61,29,6.9,13
Travis,453,0387,4530387,9009,4015,2232,8.0,952
Travis,453,0390,4530390,9010,6080,3469,7.7,63
Travis,453,0391,4530391,9011,4437,2344,6.8,41
Travis,453,0392,4530392,9012,2876,1692,5.3,26
Travis,453,0400,4530400,9017,2501,1286,9.3,570
Travis,453,0401,4530401,9018,4578,2478,44.0,895
Travis,453,0402,4530402,9019,4629,2612,54.2,865
Travis,453,0403,4530403,9020,3810,2698,59.9,804
Travis,453,0404,4530404,9021,1110,269,45.4,51
Travis,453,0405,4530405,9022,5048,2823,45.0,949
Travis,453,0410,4530410,9023,2970,2613,15.0,1131
Travis,453,0411,4530411,9024,3344,2943,6.7,1298
Travis,453,0412,4530412,9025,3239,2299,28.8,918
Travis,453,0413,4530413,9026,3230,2421,14.1,1090
Travis,453,0414,4530414,9027,5518,3221,13.3,1313
Travis,453,0415,4530415,9028,4391,2427,14.6,791
Travis,453,0416,4530416,9029,3743,2656,24.0,1114
Travis,453,0417,4530417,9030,2356,1455,18.3,492
Travis,453,0418,4530418,9031,5335,2924,28.2,996
Travis,453,0420,4530420,9032,9155,4139,31.3,1230
Travis,453,0421,4530421,9033,4166,2372,16.5,524
Travis,453,0422,4530422,9034,6110,3022,29.5,666
Travis,453,0423,4530423,9035,5541,2329,50.9,535
Travis,453,0424,4530424,9036,8665,2841,55.4,665
Travis,453,0425,4530425,9037,5325,2600,24.5,920
Travis,453,0426,4530426,9038,4192,1760,25.4,466
Travis,453,0427,4530427,9039,5999,2609,23.1,688
Travis,453,0430,4530430,9040,3957,2196,14.1,1016
Travis,453,0431,4530431,9041,3634,2809,19.0,1215
